pid,side,MLE,MdLE,SDLE,MaxLE,MinLE,P90,P95,P99,RMSE,NME,SR@2mm,SR@3mm,SR@5mm,SR@10mm,MAE_x,MAE_y,MAE_z,Bias_x,Bias_y,Bias_z,Procrustes_RMSE,Procrustes_Mean,Procrustes_Median,Alignment_Gain,Centroid_Error,Scale_Ratio,Scale_Error_Pct,HRTF_Weighted_MLE,HRTF_Critical_MLE,HRTF_Critical_Max,Concha_MLE,Canal_Axis_MLE,HRTF_SR@2mm,HRTF_SR@3mm
P0006,right,4.2034158698900335,3.8753732840054074,1.471182565898126,7.414687342698269,0.33112575367845826,6.08833773464327,6.431809694557722,7.067193468077265,4.453434979591146,0.05475979192580428,0.058823529411764705,0.17647058823529413,0.6941176470588235,1.0,1.0982856398891148,3.3673748089070736,1.8261164471549296,0.5807999456813653,3.3603881562577307,1.500120158014647,1.788235768959636,1.696257505962309,1.6360981028521169,0.598459216960735,3.725573462717166,0.9378044078860632,6.219559211393677,4.08302877043415,3.953003969298909,6.198186381524241,3.6801377826303976,3.7103668357579855,0.0,0.06451612903225806
P0013,left,6.992616770415505,7.098147806262416,2.552438811906179,12.057885614933129,2.66689930684481,10.386768222339228,11.173249463231285,11.757663991484204,7.443899058048893,0.08900971406248025,0.0,0.011764705882352941,0.3176470588235294,0.8588235294117647,2.2333533710230853,4.810434344153389,3.4850296724156324,0.058517768436114066,-4.810434344153389,2.977471051825212,2.3832620682322325,2.121108681980668,1.9748287473414925,0.6798368637705723,5.6576529385506,0.9298057290641183,7.01942709358817,6.3380189496387604,5.591824474224564,10.404018231631914,6.3949412315899075,3.50018983720012,0.0,0.03225806451612903
P0013,right,5.664454942062887,5.514104450661732,1.9262149938161652,9.54870234483223,1.2298235447196812,8.373542626709714,9.113488695013936,9.349006443685127,5.983005431475296,0.07008541844736682,0.011764705882352941,0.047058823529411764,0.4470588235294118,1.0,1.3016430249848352,4.766227769900529,1.974246408456373,0.3342821126198178,4.766227769900529,-0.9917078803136965,2.2876382490594955,2.0166679066207456,1.7659419853812024,0.617643962516482,4.879770097582971,0.9064932412087721,9.350675879122793,5.377367421643292,5.151681254216151,9.54870234483223,5.992202470462466,3.7819448342422994,0.0,0.03225806451612903
P0024,left,4.719722502806742,4.8716596867782105,1.3914935884622568,8.008976770023905,1.2192506706359438,6.190480494033289,6.660909620880413,7.236044613799851,4.920572620156307,0.059963331433265654,0.03529411764705882,0.12941176470588237,0.5529411764705883,1.0,1.0223327944394902,3.6726176341000984,2.468611111002614,-0.6501970007322275,-3.6726176341000984,-2.0897582094401486,1.6717685495062193,1.495118320767669,1.4289675729104627,0.6602491867259264,4.275273769010196,0.926466344460481,7.353365553951896,4.355634078988138,4.012712966124361,6.655721997994062,4.188544747260869,3.3995301421524013,0.0967741935483871,0.22580645161290322
P0024,right,5.313319135330021,5.727798134505439,1.8057340876940817,7.892404438108445,1.2241517859693685,7.508917501554274,7.6884593918223905,7.807572207097989,5.611776530593902,0.06689200014012178,0.08235294117647059,0.1411764705882353,0.32941176470588235,1.0,1.9346890200754507,4.390130259208887,1.9200285381992694,-1.933378339128581,4.390130259208887,-1.5911241240834082,1.7023510623963574,1.5033774974714764,1.3348009698457042,0.6966466763091402,5.053995594900425,0.931858932028309,6.814106797169095,4.842427180403107,4.386775686341646,7.3718854274371415,5.7409530750580196,2.663363383460086,0.22580645161290322,0.3225806451612903
P0030,left,2.087999142243841,1.966168113973172,0.8276833221764596,4.2839615487076665,0.6772305155400664,3.337604982588309,3.5547361123470647,3.877626881526128,2.246063244839752,0.029881187309108048,0.5058823529411764,0.8235294117647058,1.0,1.0,0.663867497530154,1.1810428944676659,1.2217760784392147,-0.02798189330173984,1.1327792871623228,0.5316628248505401,1.3154433508729326,1.149485449112279,0.9694385051561969,0.4143337887583758,1.251653809607413,1.0196728022954538,1.9672802295453762,2.13742833518755,2.2503046945360254,3.5569300314991805,2.1055790799228826,2.32195340336776,0.3870967741935484,0.8064516129032258
P0030,right,3.396411140860131,3.3893096488754013,0.9479719814134967,6.643812725564234,1.346750823354661,4.511448408362048,4.679616426056961,5.454713869886259,3.5262245412485917,0.04791040572138668,0.08235294117647059,0.35294117647058826,0.9529411764705882,1.0,1.017621837682603,2.79455084833624,1.2217812494323248,0.7739649777536661,-2.79455084833624,-0.04508321910585915,1.7155151362500511,1.5237897459273648,1.4607402626236958,0.5134980441166237,2.9000980547855346,1.0451455717218068,4.514557172180678,3.2325529994737083,3.0105310612765517,4.440729543869035,2.748997880733898,3.6196073089257093,0.12903225806451613,0.5161290322580645
P0032,left,3.483969815152964,3.383499026224316,1.108803267554603,5.917258750201825,1.2370314626209062,5.043979474289258,5.473536336035669,5.908072988697538,3.6561578684510794,0.04783799516009333,0.10588235294117647,0.3411764705882353,0.8941176470588236,1.0,2.3256311291081433,1.9787907859604388,0.9550634089995279,-1.5045387242987582,1.9787907859604388,-0.1636860650153137,1.9642315541764173,1.8289477342122653,1.7491715032080535,0.46276073824054154,2.491193062650237,1.043393250523822,4.3393250523821925,3.3479680504259224,3.0631195661776287,4.343131274175043,2.5699323600400517,3.0085797684605153,0.1935483870967742,0.41935483870967744
P0032,right,3.745190268780017,3.746448198759551,1.368626684995912,6.394563260985899,0.9603945177438172,5.826572186808547,6.0785634435413725,6.350549848795941,3.98742888992988,0.05477249705531932,0.15294117647058825,0.25882352941176473,0.8,1.0,2.428219653501339,2.241245899023457,1.0874440501652778,-1.8388383269992594,-2.2393302228316223,-0.4439263981099826,1.8613362433103375,1.7315533285382116,1.667409396332449,0.5331988871414357,2.9313813956337187,1.0724043715608391,7.240437156083912,3.6768985488397807,3.484214020309357,4.555658825009264,3.5695420226294794,3.6614842786557844,0.0967741935483871,0.22580645161290322
P0035,left,2.471954275803417,2.435819973983823,1.022124119732234,4.947112197681206,0.3190715613171605,3.8206129040068735,4.3752918032137575,4.897019847149154,2.6749384400021605,0.03430177288262841,0.3764705882352941,0.6941176470588235,1.0,1.0,1.2854263530127434,1.3642350578342288,1.1747005456035586,-0.6601813816044395,0.02236822801586848,-0.5653447277897002,2.263773434202163,2.072862893183726,2.0063438583011477,0.1537100815988477,0.8694564137904397,1.017808240172209,1.7808240172209056,2.383655110381861,2.2634568607840366,4.436766010014161,3.233072262986251,1.958031267905005,0.5161290322580645,0.7419354838709677
P0035,right,2.8568110502248705,2.9560745156868022,1.0520723597498605,5.08469346150619,0.9505401387007552,4.348675251013578,4.596935502683359,4.990638628460639,3.0443760652778376,0.04037084878971925,0.27058823529411763,0.5058823529411764,0.9882352941176471,1.0,1.475352363684159,1.6677962530783188,1.4331507195429547,-1.412136258669967,1.3963077121409604,1.0884090232605816,1.7913365796991685,1.604908114447525,1.4389282197109257,0.41159155727469376,2.2646055378254824,1.0299583719251262,2.995837192512618,2.7205064723131565,2.652171056115678,5.08469346150619,3.302289194014964,1.6319962666828662,0.45161290322580644,0.5483870967741935
P0037,left,3.457803618817391,3.3979031561548343,1.302102101606073,6.10188567603167,1.0140499295525416,5.020661062444502,5.2817276958100186,5.644828641068285,3.6948444824259643,0.04693954865553316,0.2,0.4117647058823529,0.8823529411764706,1.0,1.7090867219876051,2.086671456848605,1.5795913759042417,0.27086450260953254,2.084939381593,0.42853512572258207,2.9226935056677203,2.7147750762368177,2.6925072431283215,0.20898064330176258,2.145689203419109,0.9886738030409546,1.1326196959045354,3.2762256726337076,3.0183793174299827,5.48987202188351,4.945785864231844,1.375758475545762,0.45161290322580644,0.5806451612903226
P0037,right,3.7788300758150966,3.4488717506331166,1.19451293029095,8.060818352072829,1.981113463723387,5.374988133691728,5.692765651814481,7.3747645627825085,3.963132332198484,0.05130293773277451,0.011764705882352941,0.3176470588235294,0.8352941176470589,1.0,1.3820468802343489,3.080506506050488,1.023000022725935,-0.7989240146609259,-3.0771151529383767,0.25299960824160705,2.14836960105282,1.9194095976775256,1.8827782118938188,0.45791121241544874,3.1891889325368155,0.9847141829160029,1.5285817083997122,3.71639422699428,3.6202520599433607,5.777506733618274,5.3643463849277095,2.6018011135385204,0.03225806451612903,0.5483870967741935
P0042,left,2.428700053932081,2.524388459945914,0.6726792927497823,4.513724055954961,0.8897364423087276,3.1949002041543375,3.418194654317687,3.686216582645338,2.5201351913863745,0.03501272637197857,0.27058823529411763,0.8352941176470589,1.0,1.0,1.1953816969476863,1.3684274370665297,1.2865946855420354,1.074343425209101,1.244390257376324,-0.20920927383106094,1.4036389964714846,1.2835360690259519,1.1587648756917206,0.4430302782115355,1.6572535799328456,1.0624302114098754,6.243021140987537,2.341180532486855,2.151463400880495,3.528596111538747,2.3142995955354273,1.586736600225223,0.45161290322580644,0.8709677419354839
P0042,right,2.6255145455965,2.6913143428890636,0.800458711122081,5.479872014125818,0.7624992687558722,3.568572593046069,3.719370509266892,4.121091857777021,2.7448243618399375,0.037911300070968185,0.2235294117647059,0.6470588235294118,0.9882352941176471,1.0,0.8637839223150371,2.1256233502915567,0.9556630939458318,0.02852245536701075,-2.1256233502915567,-0.009598775280089717,1.2553598085188735,1.0858762280197212,1.0321495969242138,0.5426447586498274,2.12583637523016,1.0531748583074951,5.317485830749513,2.53908490666091,2.4802184079700647,3.6311714980643894,2.6276695047600467,2.261613365795941,0.22580645161290322,0.8064516129032258
P0045,left,6.816798738341029,6.576623467481731,2.3880231824695604,10.97295500214339,2.4016143649528554,10.317409434097495,10.738141927520065,10.95814713344633,7.222977208814931,0.09000622705436176,0.0,0.058823529411764705,0.24705882352941178,0.8705882352941177,1.609828720809382,6.3176423827485975,1.309995228851238,1.240877078008121,-6.3176423827485975,-0.9469074705557861,2.628223078755811,2.421334166627293,2.4335129353337503,0.6361302268111912,6.507612077930117,0.9488247576897952,5.117524231020476,6.086840979913484,5.279571916596304,10.320878510642045,5.795212374981566,3.217173330604183,0.0,0.16129032258064516
P0045,right,4.074280750469585,4.122975008175752,1.5924931285257675,9.872233248464513,1.3683251004174937,5.587377188937379,6.583886265176819,8.593608165644374,4.374448307849665,0.05565614749919886,0.08235294117647059,0.29411764705882354,0.7176470588235294,1.0,2.8079977129484286,2.5235435794179453,0.8192127665466725,2.7831747635086805,2.4915624502553575,-0.3851238772079291,2.13369999422864,1.865977777071936,1.6913824053734725,0.5122356365827716,3.7552983381550273,1.0199021709139962,1.9902170913996153,3.5613972108867857,2.861784949611449,5.817742633841101,2.687157682016488,1.8230783851830277,0.22580645161290322,0.7096774193548387
P0050,left,5.220794444729128,5.370610664226721,2.3097398578497756,9.064758293640688,0.8934880468904951,8.261191559203471,8.664902979949956,8.994691516862565,5.708904697492718,0.0678027400952903,0.1411764705882353,0.2235294117647059,0.4,1.0,3.092820527244329,2.533659009143944,2.624113986866746,-1.6340007396077556,-2.2908605493402328,-2.5530527178040656,1.8219432434881837,1.6399530893855383,1.5477471524860624,0.6808594047372265,3.7994839983146096,0.9327434142836941,6.725658571630588,4.51325168218351,3.7791625248200553,8.81324169130605,4.098039742754609,1.4970382076016908,0.3225806451612903,0.41935483870967744
P0050,right,5.0862076259611735,5.219689063672115,2.2777613938764327,9.981026339839755,0.8361722525429284,8.037707793944495,8.93446295050313,9.951838096355997,5.572944013878078,0.06647996318475907,0.10588235294117647,0.23529411764705882,0.43529411764705883,1.0,1.9830517624592958,3.455987642249743,2.65811185541544,-1.3911730139035783,3.4275675040482523,-2.524383142647865,2.045692031649877,1.8605367206076444,1.669039224648092,0.6329243526367994,4.478402795674568,0.90859090644736,9.140909355264004,4.725024003075363,4.482279847980416,7.6886958271645085,5.297533633716491,2.567915291296152,0.0967741935483871,0.3225806451612903
P0052,left,2.795231985424074,2.9352860578477493,1.0921216708004606,5.394085039003744,0.1619562958568887,4.1386024204381195,4.510577378737959,5.309329546641843,3.001008429873165,0.03848567957323797,0.2823529411764706,0.5411764705882353,0.9764705882352941,1.0,0.9884148301524713,2.003051284591201,1.0963332247551096,-0.4675024926505258,1.7276618973080022,0.6687022798639296,1.820215965801825,1.7064626446542615,1.6746367674545422,0.3934652273475615,1.9106378388222953,0.9915437118533119,0.8456288146688085,2.9723560363294865,3.2611100374391637,5.394085039003744,2.6172672842420783,3.694043579590754,0.0967741935483871,0.3870967741935484
P0052,right,3.3028905543414337,3.1060475202382603,1.5814676329154984,9.718095301813163,1.0172943877361746,4.869012809532689,6.412852684996271,9.003925690101411,3.66198387324647,0.04434487629957534,0.18823529411764706,0.4470588235294118,0.9294117647058824,1.0,0.9443240821109715,1.9871134272572686,1.89977993161345,-0.3135310843496771,-1.7233180816727571,1.476921030153317,2.272194484703242,1.959832115642924,1.8647527823065646,0.3795181619336794,2.291161862632765,0.9853702986520202,1.4629701347979807,3.2059314272903054,3.1060032288789103,4.2558673498814645,2.662138335869751,3.1154853760914283,0.03225806451612903,0.3870967741935484
P0062,left,2.8211745193164504,2.5016946313291464,1.6975859055021,7.03355178743135,0.31530247405622763,5.745607278513347,6.582845164829296,6.985716631572596,3.292540595801332,0.03804795581806218,0.4117647058823529,0.6235294117647059,0.8705882352941177,1.0,0.9241967267893934,2.1513302235449254,0.908666883645315,0.6179923007932404,-2.13589564093534,-0.2834077526751622,1.6930040308504295,1.560799279065768,1.5598084241305963,0.4858061786822191,2.2414916076315605,0.9924756421770415,0.7524357822958461,2.6444845548527107,2.275752749909847,4.071269662496237,1.9195256589729623,2.374314061772926,0.45161290322580644,0.7419354838709677
P0062,right,2.7906733003560267,2.3242207980424463,1.3505486303893126,6.615916813144466,1.1609005994465829,4.802827180784666,6.187499392838095,6.555131680033851,3.100296610385279,0.039158517606517104,0.3058823529411765,0.6823529411764706,0.9058823529411765,1.0,1.4030031481505776,1.4360290644429,1.441948871332395,0.3579435722889442,0.6748408020344583,-0.9887832201614829,2.2428406666563765,2.1425433066306554,2.187001975273688,0.2765722289051201,1.2494902822776814,1.02692503788624,2.692503788624001,2.6434724643304546,2.3628195275160344,3.5321729230532224,1.9885105355206296,2.3684635465084902,0.3225806451612903,0.7741935483870968
P0095,left,4.350820138789606,4.416526071562433,1.1935702134049122,7.132929370322101,1.8946732220037223,5.931510159412941,6.654718262899543,7.0962214774719685,4.511567990668506,0.05781527062464464,0.011764705882352941,0.1411764705882353,0.7529411764705882,1.0,2.584827180321034,2.2427180362397054,1.7391824774794877,1.8209302593749574,-2.1793002533136567,0.7143353199555009,2.3822293859513604,2.1459819805551796,2.236585785231297,0.47197307215011763,2.9283803634323515,0.9516778772096689,4.83221227903311,4.277222354743931,4.38033994792767,6.813742056841503,5.0349974571170755,3.149588592097817,0.03225806451612903,0.0967741935483871
P0095,right,6.937039708836657,7.411405622016641,1.7948619044612322,10.31237598838048,2.848383498630783,9.115689553614489,9.441842662897688,10.194645077810376,7.165476200369574,0.09169909254338546,0.0,0.011764705882352941,0.1411764705882353,0.9764705882352941,1.0881180989984702,6.4985730089342955,1.423238005442983,-0.0202022021564141,6.4985730089342955,-0.2992227603693467,2.110291869792074,1.8956979379717376,1.7535771870120636,0.705491748105481,6.505489492862531,0.9429012221799417,5.709877782005835,6.654961574290337,6.387912460528033,8.813468564419887,6.928651964552226,5.603895990394067,0.0,0.0
P0104,left,4.246739201174187,3.995211877387014,2.009713703209049,8.13632591275244,0.5155317394002629,7.424065706320914,7.870381339028803,7.99545649224034,4.698270214840331,0.05680822667310378,0.09411764705882353,0.3176470588235294,0.6823529411764706,1.0,3.188910780465391,2.04160347646169,0.9325979731746256,3.0691993945453566,-2.0403427895726765,-0.621928392100773,1.88960334529297,1.6364345315417528,1.5056392512383725,0.597808712814325,3.737616693474585,0.9764691848789405,2.353081512105948,3.796422904573312,3.4069147982892596,7.950546550394364,3.663062373492806,1.643422891801445,0.1935483870967742,0.4838709677419355
P0104,right,4.758585410308169,4.884147637859722,1.0415426280491293,6.445175576156763,2.047604358770028,6.210437733535253,6.32663633285043,6.43631831960742,4.8712366143764,0.06145615548036473,0.0,0.08235294117647059,0.6,1.0,2.441502569437583,3.4763002998193255,1.4427431661494765,2.2276636809006765,3.4763002998193255,-1.2390531499368378,2.0840222277238616,1.9511355680096285,1.919213394482807,0.5721779924361425,4.310731023631158,0.9602127200787102,3.978727992128983,4.440925845885842,4.133655213122569,5.8005347164772045,4.5769482650016,3.005719176155008,0.0,0.1935483870967742
P0112,left,3.425079234510846,3.2990712540975693,1.5656322100287672,6.2800377114516275,0.363944518403503,5.524658920824757,6.033724444872289,6.1434762241811836,3.765949014492491,0.04811109520257533,0.2,0.43529411764705883,0.8,1.0,2.8603180388796736,1.0981693068708258,1.1280223607735382,2.8412828240633994,0.6059340418716789,-1.000905370557605,1.508780657669135,1.3363320111505985,1.1036568849980248,0.5993624311367906,3.0727602754246424,0.9909729083541745,0.9027091645825491,3.0250685126765546,2.51129167864081,4.519304447133542,2.198212484372205,0.9281466280382905,0.45161290322580644,0.5806451612903226
P0112,right,3.1502900187526963,2.9677166928037897,1.3849938435569422,6.325554194791697,0.6937112596862713,5.436867836816382,5.704070234371032,6.1068026200439895,3.4412984684481374,0.043474136755418995,0.2,0.5176470588235295,0.8588235294117647,1.0,1.683064869858208,1.8798087528071712,1.244238105692546,1.4488552553313234,1.6014237140239964,-0.8905557861331167,2.1804268448421147,1.9495910897266584,1.881782690134233,0.3663941489614462,2.3359856743898666,0.9774346316563215,2.2565368343678505,3.172339446278782,3.2148791342155647,5.71882891737258,4.094507300684772,2.3796504289801823,0.06451612903225806,0.45161290322580644
P0118,left,2.3845715506258496,2.2348924389500193,0.9959159520653443,6.190079333231172,0.6709273696096958,3.4920993958197473,4.519114162851979,5.550693525705345,2.5841884729315683,0.035549343183267454,0.3764705882352941,0.8,0.9647058823529412,1.0,0.8933143529906263,1.460335649577887,1.1991503165647768,0.07432231705139417,1.2182017708819768,-0.7806907318639111,1.7522282083066592,1.5675723234993724,1.3902562354583476,0.3219425647189418,1.4487985989122267,1.0483147441774985,4.831474417749848,2.220557281569012,1.97285662948326,2.9800430024402,2.0934461336185843,2.287916698744147,0.4838709677419355,1.0
P0118,right,3.8468690941681163,4.1492097593270945,1.3670634207991335,6.588005050426622,0.6359929740953195,5.570665300092092,5.66232657919015,6.430598390383179,4.082556089529309,0.05755825822361354,0.1411764705882353,0.24705882352941178,0.788235294117647,1.0,1.451627914902963,2.887787297057042,1.2978300562068055,1.3980151218278707,-2.6229372527582817,-0.8173959913498213,1.911781729588857,1.7362687314669227,1.73983443523671,0.5317194209663768,3.0825934405045157,1.0650639964942954,6.5063996494295395,3.5385642387299097,3.204237689032228,5.604660977545093,3.1441314368607096,3.1076346206212855,0.25806451612903225,0.45161290322580644
P0126,left,4.579754709511335,4.673587203213727,1.1389690663403118,6.868298650389273,1.7666787223104596,6.067462250249256,6.351449416083572,6.731899015224392,4.719258811865628,0.06150327776854273,0.011764705882352941,0.11764705882352941,0.6470588235294118,1.0,1.1294997638194435,4.132236657175285,0.9854235832508245,-0.19873773750235318,4.132236657175285,0.8968123458962601,1.6225015374918679,1.5193904027096965,1.5128953211564724,0.6561956862001225,4.233101565396571,1.00446743808734,0.4467438087339959,4.345161011077547,4.157299391180565,5.576907705248318,5.066411953239804,3.080898286458047,0.03225806451612903,0.2903225806451613
P0126,right,1.9596217733569878,1.7703281863824099,0.9226506682514334,4.214590661467654,0.2766374335063249,3.4379974293604696,3.707263232981596,4.177696683408963,2.165964392652752,0.026357236281443815,0.6352941176470588,0.8352941176470589,1.0,1.0,1.3316649461926748,0.6995773965248553,0.9748428291941214,-0.0032493327033954454,-0.2635830177930387,0.5285152859717289,1.5050557046919824,1.419002623547492,1.3458196457981209,0.3051336809931636,0.590605598464555,0.9945347339606817,0.5465266039318295,1.791683287736879,1.5107766726388525,2.3607607126687893,1.4309682170560751,1.805236777131053,0.8709677419354839,1.0
P0128,left,4.7909653478301815,4.635239102361443,1.83670238434229,10.175675122924327,0.7801177086260345,7.091273739966072,7.79603893001485,9.676698392514309,5.1309672200042575,0.060208339116750546,0.058823529411764705,0.11764705882352941,0.6352941176470588,0.9882352941176471,2.3995913125234107,1.6742729647350543,2.9148068897158272,1.9989754938041613,0.9623444757048512,-2.577197410251319,2.740544677438491,2.502491282817065,2.3753945051630114,0.46588146837102473,3.4005817746608167,0.9120771561755293,8.792284382447068,4.406514582712901,4.084525052930078,7.210737394016307,4.469380399975366,2.4858507235137073,0.16129032258064516,0.25806451612903225
P0128,right,4.106948017230608,3.8017604201331894,1.45464554608161,7.410411637934822,1.6919984615502832,6.0522692152125686,6.666689024796305,7.260598388337984,4.356950272951195,0.05147651596500307,0.047058823529411764,0.2823529411764706,0.6823529411764706,1.0,1.523829940082491,1.4444088593983255,2.898600279115956,0.9783583875784364,0.9204820070842356,-2.455239624531479,2.0703422801689846,1.7529517943132806,1.56332157943994,0.5248184738360319,2.7986914574101407,0.9114024809878971,8.859751901210288,3.854398630214388,3.662237935305372,6.184386067013761,3.3421723546527495,1.9812564270046662,0.12903225806451613,0.3548387096774194
P0129,left,4.0602879773921385,3.9731161266079917,1.543253406491515,7.080402193022578,0.6987051197284979,5.933992510931086,6.510426213005044,6.83059555990989,4.343681564756193,0.05201570871996212,0.11764705882352941,0.29411764705882354,0.6470588235294118,1.0,1.3879720061148344,1.9975412769474026,2.7887224097017618,0.9573716256525181,-1.6453769494883572,-2.6532456233814448,1.6337024093089578,1.5034894587897654,1.456351192180438,0.6238899226575683,3.265507322531205,0.8931307138896576,10.68692861103424,3.7433585616527076,3.463705557432907,5.843624958741922,3.696612793369456,2.82021398473949,0.1935483870967742,0.41935483870967744
P0129,right,4.317068331768716,4.148484087960276,1.4579763773751266,7.470358761161781,2.007590418873751,6.348890675692493,6.70655538740951,6.936260717329542,4.5566187132724005,0.053812791972667154,0.0,0.27058823529411763,0.6352941176470588,1.0,1.8137106083050358,2.3497016540634483,2.5773514091787635,-1.6962698805253869,-2.3497016540634483,-1.3018862915331613,1.6768735727420092,1.4520798095808065,1.258446904375052,0.6319916854528875,3.1770013041810437,0.8847369405006105,11.526305949938953,4.167731176147626,4.042279677011337,6.224325404066162,3.166544684882634,2.8262643993426453,0.0,0.3548387096774194
P0132,left,2.9342300112709454,2.877167467808709,1.1968230302602916,6.481944938573572,0.6579923685469361,4.163599934594807,5.3108862577885345,6.4392875467683295,3.168925862939132,0.04112460422029954,0.2,0.5647058823529412,0.9294117647058824,1.0,1.7555493536647275,1.4723941758117374,0.9933051365260723,1.690221765602614,-0.5551006407455387,-0.1927009055963899,2.4925346682965426,2.2837195430959962,2.332445422394173,0.21344494127543334,1.7894468355585822,1.0108163403328119,1.081634033281187,2.8589412522711655,2.686545837674537,4.213494040337835,3.484970269643783,2.292238727659052,0.12903225806451613,0.6451612903225806
P0132,right,3.7175254380942695,3.3287680256493632,1.6911047778849013,9.171520716733022,0.9147609130871629,6.158936094944849,6.664438170343869,9.131822860902028,4.0840948510855055,0.05353387166825061,0.09411764705882353,0.4,0.8117647058823529,1.0,1.9825922103315543,1.4625835749630445,2.175256292578671,1.7376330713730885,-0.6109090695461697,1.7739064194176066,2.8207445559451725,2.4942572270807424,2.3725899921333777,0.3093342200104916,2.55720991841384,1.0380436492690053,3.8043649269005275,3.5580681272258667,3.384106239536947,5.417951494956223,4.688893235181066,1.9172726115799823,0.16129032258064516,0.3548387096774194
P0147,left,3.04540594748094,3.1319736648054537,1.0286079034235585,6.312841340931438,0.44885305793443775,4.20246578139703,4.75860655127127,5.07245374906221,3.2144255480470676,0.04139102554964683,0.18823529411764706,0.43529411764705883,0.9882352941176471,1.0,1.9930503308660323,0.8719259493246199,1.5698962034968278,0.9979558868922455,0.44246231518910006,0.002871906732579971,2.302204154481787,2.060625975362232,1.8815874621366884,0.28378986540569406,1.091648799016266,0.9568300058373654,4.316999416263457,2.8678356669889777,2.609154698209879,4.77656755792812,2.438120708146536,2.857566406148796,0.3225806451612903,0.7096774193548387
P0147,right,7.582939239523041,7.450148487866918,1.7931422481376407,12.141036827753403,3.4393631499183064,9.630652970092486,10.602547414990314,11.421826774788466,7.792068187096054,0.10300166932517243,0.0,0.0,0.058823529411764705,0.9058823529411765,1.6547853094323486,6.935879252256794,2.0924279851558483,-1.1712910425623146,6.935879252256794,-1.8679111291777624,2.2904040140007087,2.0608119017960327,2.0552267769938024,0.7060595519730812,7.277873019968126,0.9558195458140617,4.41804541859383,7.742816903029525,7.774357086796276,11.284834383747528,6.261273757954293,10.633994283154465,0.0,0.0
P0149,left,2.536002076673102,2.547174590081105,0.8425874817300906,4.975080438849676,0.6949327366552163,3.586839472239129,3.8215634640668306,4.106395456313111,2.672313641258926,0.033694060199700844,0.2823529411764706,0.6588235294117647,1.0,1.0,1.2245223886802927,1.4785309817741228,1.1159853746625663,0.9356249913998634,1.3980448627221493,-0.5200635556348051,1.8283628380394474,1.7000288084280157,1.6812467049416724,0.3158127812012037,1.7607923400035939,0.9713200292576223,2.8679970742377714,2.3677711730718376,2.1008604228000474,3.762544612400286,2.0150107091907046,2.2811703394259646,0.41935483870967744,0.9032258064516129
P0149,right,3.207133280207594,3.187752850713126,1.1461790541965882,5.583721941652435,0.9559000884856286,4.744028875780503,4.956030005776743,5.375997076372798,3.405793637508606,0.04228099547187565,0.16470588235294117,0.4235294117647059,0.9529411764705882,1.0,2.1907630061861356,1.675061045100118,1.0100780610059883,2.176487462826344,-1.675061045100118,-0.35781917483582937,1.5137310212219206,1.3922238111813319,1.3773392808700478,0.55554235450249,2.769650111933357,0.949286732293134,5.071326770686602,2.9051302096021576,2.504182418055012,5.110465255905371,2.1652161144420954,2.5068059126131486,0.3225806451612903,0.7741935483870968
P0152,left,3.1520448130351477,2.757667958255717,1.460847740420175,6.4438549595294194,0.26182776405051605,5.414066032013203,5.7737622352425,6.147731674967685,3.4741132140551363,0.042017221708291114,0.18823529411764706,0.5882352941176471,0.8823529411764706,1.0,2.007359131305,1.9732167711806576,0.8879926168781365,-1.853029168965583,-0.5788413588125649,0.07119761855333939,1.3913815280608945,1.2620949522012777,1.247865050378657,0.5995002343643363,1.942638288667477,0.964552705166048,3.5447294833952037,2.8805533577432008,2.5537864568567503,5.828161766243325,2.0064133822944585,2.3212776683915,0.3225806451612903,0.8064516129032258
P0152,right,3.324325238340436,3.450472422761212,1.553363307446607,6.918924710971889,0.5313532207704422,4.9245398720925335,6.151407805508278,6.8519241230640935,3.6693427007011286,0.04320229132204672,0.25882352941176473,0.38823529411764707,0.8941176470588236,1.0,2.131256196711901,1.763472098349891,0.9132983089526899,-2.01509539092412,-1.5797974759105653,-0.051916069385941115,1.753619665025396,1.6169005211091534,1.5726707902475272,0.5220888840275051,2.5610671169802295,0.9618527111228958,3.814728887710417,3.2060474958791745,3.0787915317428576,4.52930573559038,1.5677947576630407,3.464163463273777,0.25806451612903225,0.41935483870967744
P0155,left,4.828295380541772,4.892758174340866,0.9653579698532007,7.569141182038619,3.301590349173052,6.166087744148134,6.421482333211313,7.099501491051517,4.923855429612055,0.0690720728238274,0.0,0.0,0.5882352941176471,1.0,1.8724691932017075,4.151065885836477,0.9524294953375759,-1.6330552655894046,4.151065885836477,-0.16420730046088797,1.6895633808211958,1.5176355468378768,1.373693474598965,0.6568617001575936,4.463763157533032,1.0022785712201725,0.22785712201724984,4.856174700346209,4.932325737145651,7.569141182038619,3.9887512137082286,5.75920116939483,0.0,0.0
P0155,right,3.759372073979893,3.7712827526633674,1.4353971624961557,6.360051476011612,1.1660024471369843,5.70269609800414,5.855499867318407,6.251943003915386,4.024082927167616,0.05388359309781019,0.1411764705882353,0.35294117647058826,0.7411764705882353,1.0,1.707104351456351,2.81630663335076,1.2299888730305715,-1.2168827672078444,2.8134431172373673,0.4744155629516603,1.5638795408546244,1.3922497355328587,1.3718689203677645,0.6113699520808556,3.101827843293178,1.0363249017500293,3.6324901750029337,3.4173773849146727,3.025956756400687,5.533635636391429,4.119799420178264,1.5140805419778225,0.3870967741935484,0.5161290322580645
